Time,Price,Volume
11/20/2006 7:15,12350,26459
11/20/2006 7:15,12351,26469
11/20/2006 7:15,12352,26491
11/20/2006 7:15,12351,26496
11/20/2006 7:15,12350,26518
11/20/2006 7:15,12351,26529
11/20/2006 7:15,12350,26534
11/20/2006 7:15,12352,26535
11/20/2006 7:15,12353,26581
11/20/2006 7:16,12354,26589
11/20/2006 7:16,12355,26616
11/20/2006 7:16,12354,26619
11/20/2006 7:16,12355,26620
11/20/2006 7:16,12356,26625
11/20/2006 7:16,12355,26640
11/20/2006 7:16,12356,26659
11/20/2006 7:16,12355,26676
11/20/2006 7:16,12356,26681
11/20/2006 7:16,12355,26683
11/20/2006 7:16,12356,26685
11/20/2006 7:16,12355,26701
11/20/2006 7:16,12354,26767
11/20/2006 7:16,12355,26768
11/20/2006 7:17,12354,26771
11/20/2006 7:17,12355,26772
11/20/2006 7:17,12354,26773
11/20/2006 7:17,12355,26774
11/20/2006 7:17,12354,26778
11/20/2006 7:17,12353,26781
11/20/2006 7:17,12354,26832
11/20/2006 7:17,12355,26836
11/20/2006 7:17,12354,26838
11/20/2006 7:17,12355,26851
11/20/2006 7:17,12356,26864
11/20/2006 7:17,12357,26899
11/20/2006 7:17,12356,26901
11/20/2006 7:17,12355,26962
11/20/2006 7:17,12356,26970
11/20/2006 7:17,12354,26971
11/20/2006 7:17,12355,26972
11/20/2006 7:18,12354,26975
11/20/2006 7:18,12353,26979
11/20/2006 7:18,12352,26992
11/20/2006 7:18,12354,27005
11/20/2006 7:18,12353,27016
11/20/2006 7:18,12354,27025
11/20/2006 7:18,12353,27027
11/20/2006 7:18,12355,27036
11/20/2006 7:18,12354,27062
11/20/2006 7:18,12356,27063
11/20/2006 7:18,12357,27071
11/20/2006 7:18,12358,27078
11/20/2006 7:18,12357,27091
11/20/2006 7:18,12358,27095
11/20/2006 7:18,12359,27100
11/20/2006 7:18,12360,27216
11/20/2006 7:18,12361,27217
11/20/2006 7:18,12360,27221
11/20/2006 7:18,12359,27229
11/20/2006 7:18,12360,27251
11/20/2006 7:18,12358,27253
11/20/2006 7:18,12359,27255
11/20/2006 7:18,12360,27259
11/20/2006 7:18,12359,27261
11/20/2006 7:18,12358,27262
11/20/2006 7:19,12360,27263
11/20/2006 7:19,12359,27265
11/20/2006 7:19,12360,27266
11/20/2006 7:19,12361,27268
11/20/2006 7:19,12362,27299
11/20/2006 7:19,12363,27478
11/20/2006 7:19,12362,27491
11/20/2006 7:19,12363,27506
11/20/2006 7:19,12362,27509
11/20/2006 7:19,12364,27517
11/20/2006 7:19,12365,27533
11/20/2006 7:19,12364,27534
11/20/2006 7:19,12363,27548
11/20/2006 7:19,12364,27551
11/20/2006 7:19,12363,27552
11/20/2006 7:19,12364,27554
11/20/2006 7:19,12363,27557
11/20/2006 7:19,12362,27558
11/20/2006 7:19,12361,27569
11/20/2006 7:19,12360,27574
11/20/2006 7:19,12361,27575
11/20/2006 7:19,12362,27582
11/20/2006 7:19,12361,27586
11/20/2006 7:19,12360,27598
11/20/2006 7:19,12361,27829
11/20/2006 7:19,12359,27833
11/20/2006 7:19,12360,27835
11/20/2006 7:19,12361,27851
11/20/2006 7:19,12360,27853
11/20/2006 7:20,12361,27869
11/20/2006 7:20,12360,27870
11/20/2006 7:20,12359,27883
11/20/2006 7:20,12360,27888
11/20/2006 7:20,12361,27890
11/20/2006 7:20,12362,27911
11/20/2006 7:20,12363,27940
11/20/2006 7:20,12362,27944
11/20/2006 7:20,12363,27946
11/20/2006 7:20,12362,27948
11/20/2006 7:20,12361,27951
11/20/2006 7:20,12360,27958
11/20/2006 7:20,12361,27999
11/20/2006 7:20,12360,28068
11/20/2006 7:20,12361,28069
11/20/2006 7:20,12360,28083
11/20/2006 7:20,12361,28084
11/20/2006 7:20,12360,28085
11/20/2006 7:20,12361,28088
11/20/2006 7:20,12360,28089
11/20/2006 7:20,12361,28101
11/20/2006 7:20,12360,28102
11/20/2006 7:20,12361,28103
11/20/2006 7:20,12360,28104
11/20/2006 7:21,12362,28119
11/20/2006 7:21,12361,28126
11/20/2006 7:21,12362,28127
11/20/2006 7:21,12363,28139
11/20/2006 7:21,12365,28147
11/20/2006 7:21,12364,28154
11/20/2006 7:21,12362,28209
11/20/2006 7:21,12361,28234
11/20/2006 7:21,12362,28238
11/20/2006 7:21,12363,28239
11/20/2006 7:21,12362,28241
11/20/2006 7:21,12363,28246
11/20/2006 7:21,12362,28258
11/20/2006 7:21,12363,28270
11/20/2006 7:21,12362,28273
11/20/2006 7:21,12361,28286
11/20/2006 7:21,12362,28295
11/20/2006 7:21,12361,28296
11/20/2006 7:21,12362,28298
11/20/2006 7:21,12361,28299
11/20/2006 7:21,12359,28304
11/20/2006 7:21,12358,28325
11/20/2006 7:21,12359,28327
11/20/2006 7:21,12358,28418
11/20/2006 7:21,12356,28442
11/20/2006 7:21,12355,28448
11/20/2006 7:21,12357,28458
11/20/2006 7:21,12356,28465
11/20/2006 7:21,12358,28469
11/20/2006 7:21,12357,28470
11/20/2006 7:21,12358,28476
11/20/2006 7:22,12359,28477
11/20/2006 7:22,12360,28490
11/20/2006 7:22,12359,28491
11/20/2006 7:22,12360,28710
11/20/2006 7:22,12359,28726
11/20/2006 7:22,12358,28735
11/20/2006 7:22,12360,28736
11/20/2006 7:22,12359,28746
11/20/2006 7:22,12361,28751
11/20/2006 7:22,12360,28752
11/20/2006 7:22,12359,28753
11/20/2006 7:22,12360,28808
11/20/2006 7:22,12359,28810
11/20/2006 7:22,12358,28818
11/20/2006 7:22,12359,28819
11/20/2006 7:22,12358,28824
11/20/2006 7:23,12356,28826
11/20/2006 7:23,12357,28842
11/20/2006 7:23,12358,28844
11/20/2006 7:23,12359,28854
11/20/2006 7:23,12360,28864
11/20/2006 7:23,12361,28919
11/20/2006 7:23,12360,28922
11/20/2006 7:23,12359,28930
11/20/2006 7:23,12358,28939
11/20/2006 7:23,12357,28961
11/20/2006 7:23,12358,28963
11/20/2006 7:23,12359,28981
11/20/2006 7:23,12358,28984
11/20/2006 7:23,12359,28986
11/20/2006 7:23,12360,28994
11/20/2006 7:24,12358,28998
11/20/2006 7:24,12357,29022
11/20/2006 7:24,12358,29024
11/20/2006 7:24,12359,29057
11/20/2006 7:24,12360,29058
11/20/2006 7:24,12359,29059
11/20/2006 7:24,12360,29169
11/20/2006 7:24,12359,29180
11/20/2006 7:24,12360,29194
11/20/2006 7:24,12361,29247
11/20/2006 7:25,12360,29255
11/20/2006 7:25,12361,29266
11/20/2006 7:25,12362,29274
11/20/2006 7:25,12363,29278
11/20/2006 7:25,12362,29297
11/20/2006 7:25,12363,29309
11/20/2006 7:25,12364,29316
11/20/2006 7:25,12365,29320
11/20/2006 7:25,12363,29439
11/20/2006 7:25,12364,29442
11/20/2006 7:25,12363,29465
11/20/2006 7:25,12364,29466
11/20/2006 7:25,12363,29473
11/20/2006 7:25,12364,29474
11/20/2006 7:25,12363,29476
11/20/2006 7:25,12364,29477
11/20/2006 7:25,12363,29499
11/20/2006 7:25,12362,29507
11/20/2006 7:25,12364,29508
11/20/2006 7:25,12363,29510
11/20/2006 7:25,12362,29522
11/20/2006 7:25,12361,29589
11/20/2006 7:25,12360,29602
11/20/2006 7:25,12361,29619
11/20/2006 7:25,12362,29639
11/20/2006 7:26,12361,29658
11/20/2006 7:26,12362,29660
11/20/2006 7:26,12363,29663
11/20/2006 7:26,12361,29668
11/20/2006 7:26,12362,29687
11/20/2006 7:26,12361,29785
11/20/2006 7:26,12360,29795
11/20/2006 7:26,12359,29831
11/20/2006 7:26,12358,29833
11/20/2006 7:26,12359,29834
11/20/2006 7:26,12357,29838
11/20/2006 7:26,12358,29841
11/20/2006 7:26,12357,29843
11/20/2006 7:26,12358,29847
11/20/2006 7:26,12357,29854
11/20/2006 7:26,12356,29855
11/20/2006 7:26,12355,29871
11/20/2006 7:26,12356,29885
11/20/2006 7:26,12355,29888
11/20/2006 7:26,12356,29889
11/20/2006 7:26,12355,29892
11/20/2006 7:26,12356,29896
11/20/2006 7:26,12355,29897
11/20/2006 7:26,12356,29909
11/20/2006 7:26,12353,29913
11/20/2006 7:26,12354,29921
11/20/2006 7:26,12353,29928
11/20/2006 7:26,12354,29931
11/20/2006 7:26,12353,29934
11/20/2006 7:26,12354,30138
11/20/2006 7:26,12353,30138
11/20/2006 7:26,12354,30140
11/20/2006 7:26,12353,30143
11/20/2006 7:26,12354,30145
11/20/2006 7:26,12355,30155
11/20/2006 7:27,12356,30174
11/20/2006 7:27,12357,30182
11/20/2006 7:27,12356,30196
11/20/2006 7:27,12357,30197
11/20/2006 7:27,12358,30206
11/20/2006 7:27,12357,30210
11/20/2006 7:27,12358,30289
11/20/2006 7:27,12359,30289
11/20/2006 7:27,12360,30296
11/20/2006 7:27,12359,30297
11/20/2006 7:27,12360,30308
11/20/2006 7:27,12359,30310
11/20/2006 7:27,12358,30318
11/20/2006 7:27,12357,30326
11/20/2006 7:27,12358,30330
11/20/2006 7:27,12356,30336
11/20/2006 7:27,12355,30346
11/20/2006 7:27,12356,30420
11/20/2006 7:27,12355,30423
11/20/2006 7:27,12354,30434
11/20/2006 7:27,12355,30440
11/20/2006 7:27,12354,30445
11/20/2006 7:27,12355,30457
11/20/2006 7:28,12356,30469
11/20/2006 7:28,12355,30473
11/20/2006 7:28,12356,30475
11/20/2006 7:28,12355,30476
11/20/2006 7:28,12357,30479
11/20/2006 7:28,12356,30484
11/20/2006 7:28,12357,30502
11/20/2006 7:28,12358,30553
11/20/2006 7:28,12357,30559
11/20/2006 7:28,12358,30566
11/20/2006 7:28,12357,30574
11/20/2006 7:28,12358,30611
11/20/2006 7:28,12357,30612
11/20/2006 7:28,12356,30621
11/20/2006 7:28,12355,30623
11/20/2006 7:28,12356,30624
11/20/2006 7:29,12355,30646
11/20/2006 7:29,12356,30649
11/20/2006 7:29,12354,30661
11/20/2006 7:29,12353,30680
11/20/2006 7:29,12352,30682
11/20/2006 7:29,12353,30686
11/20/2006 7:29,12355,30719
11/20/2006 7:29,12352,30744
11/20/2006 7:29,12353,30759
11/20/2006 7:29,12354,30764
11/20/2006 7:29,12353,30766
11/20/2006 7:29,12354,30831
11/20/2006 7:29,12355,30838
11/20/2006 7:29,12356,30887
11/20/2006 7:30,12357,30889
11/20/2006 7:30,12356,30892
11/20/2006 7:30,12357,30908
11/20/2006 7:30,12358,30926
11/20/2006 7:30,12359,30927
11/20/2006 7:30,12358,30928
11/20/2006 7:30,12359,30929
11/20/2006 7:30,12360,30934
11/20/2006 7:30,12359,31019
11/20/2006 7:30,12360,31020
11/20/2006 7:30,12359,31021
11/20/2006 7:30,12360,31055
11/20/2006 7:30,12359,31056
11/20/2006 7:30,12360,31064
11/20/2006 7:30,12359,31082
11/20/2006 7:30,12358,31084
11/20/2006 7:30,12359,31097
11/20/2006 7:30,12360,31113
11/20/2006 7:30,12359,31124
11/20/2006 7:31,12358,31129
11/20/2006 7:31,12359,31132
11/20/2006 7:31,12360,31137
11/20/2006 7:31,12359,31138
11/20/2006 7:31,12358,31139
11/20/2006 7:31,12359,31140
11/20/2006 7:31,12360,31201
11/20/2006 7:31,12361,31251
11/20/2006 7:31,12362,31254
11/20/2006 7:31,12363,31257
11/20/2006 7:31,12364,31273
11/20/2006 7:31,12363,31278
11/20/2006 7:31,12365,31279
11/20/2006 7:31,12366,31305
11/20/2006 7:31,12365,31307
11/20/2006 7:31,12366,31546
11/20/2006 7:31,12365,31552
11/20/2006 7:32,12364,31588
11/20/2006 7:32,12365,31590
11/20/2006 7:32,12364,31591
11/20/2006 7:32,12365,31592
11/20/2006 7:32,12364,31593
11/20/2006 7:32,12365,31594
11/20/2006 7:32,12364,31606
11/20/2006 7:32,12365,31607
11/20/2006 7:32,12364,31608
11/20/2006 7:32,12365,31610
11/20/2006 7:32,12366,31615
11/20/2006 7:32,12368,31621
11/20/2006 7:32,12367,31731
11/20/2006 7:32,12368,31736
11/20/2006 7:32,12367,31737
11/20/2006 7:32,12366,31740
11/20/2006 7:32,12364,31750
11/20/2006 7:32,12365,31756
11/20/2006 7:32,12364,31773
11/20/2006 7:32,12365,31774
11/20/2006 7:32,12366,31787
11/20/2006 7:32,12365,31789
11/20/2006 7:32,12366,31796
11/20/2006 7:32,12364,31798
11/20/2006 7:32,12365,31801
11/20/2006 7:32,12366,31827
11/20/2006 7:32,12365,31829
11/20/2006 7:32,12364,31905
11/20/2006 7:32,12363,31909
11/20/2006 7:33,12362,31918
11/20/2006 7:33,12363,31943
11/20/2006 7:33,12362,31944
11/20/2006 7:33,12361,31947
11/20/2006 7:33,12360,31958
11/20/2006 7:33,12361,31966
11/20/2006 7:33,12360,31972
11/20/2006 7:33,12361,31973
11/20/2006 7:33,12360,31988
11/20/2006 7:33,12361,32079
11/20/2006 7:33,12362,32084
11/20/2006 7:33,12363,32123
11/20/2006 7:33,12364,32124
11/20/2006 7:33,12363,32134
11/20/2006 7:33,12362,32135
11/20/2006 7:33,12361,32161
11/20/2006 7:33,12362,32163
11/20/2006 7:33,12363,32166
11/20/2006 7:33,12362,32168
11/20/2006 7:33,12363,32170
11/20/2006 7:33,12362,32233
11/20/2006 7:33,12363,32236
11/20/2006 7:33,12362,32237
11/20/2006 7:33,12361,32244
11/20/2006 7:33,12362,32251
11/20/2006 7:33,12364,32252
11/20/2006 7:33,12363,32256
11/20/2006 7:33,12365,32257
11/20/2006 7:34,12364,32293
11/20/2006 7:34,12365,32304
11/20/2006 7:34,12364,32305
11/20/2006 7:34,12365,32306
11/20/2006 7:34,12366,32319
11/20/2006 7:34,12365,32320
11/20/2006 7:34,12366,32321
11/20/2006 7:34,12368,32328
11/20/2006 7:34,12367,32342
11/20/2006 7:34,12368,32348
11/20/2006 7:34,12367,32353
11/20/2006 7:34,12366,32354
11/20/2006 7:34,12367,32359
11/20/2006 7:34,12366,32476
11/20/2006 7:34,12367,32478
11/20/2006 7:34,12366,32480
11/20/2006 7:34,12365,32483
11/20/2006 7:34,12366,32484
11/20/2006 7:34,12364,32487
11/20/2006 7:34,12363,32494
11/20/2006 7:34,12362,32516
11/20/2006 7:34,12364,32517
11/20/2006 7:34,12363,32518
11/20/2006 7:34,12364,32519
11/20/2006 7:34,12363,32525
11/20/2006 7:34,12362,32526
11/20/2006 7:34,12360,32539
11/20/2006 7:34,12359,32553
11/20/2006 7:34,12360,32559
11/20/2006 7:34,12361,32565
11/20/2006 7:34,12362,32788
11/20/2006 7:34,12363,32825
11/20/2006 7:34,12364,32846
11/20/2006 7:35,12363,32849
11/20/2006 7:35,12364,32859
11/20/2006 7:35,12365,32861
11/20/2006 7:35,12364,32863
11/20/2006 7:35,12363,32867
11/20/2006 7:35,12362,32873
11/20/2006 7:35,12363,32875
11/20/2006 7:35,12364,32885
11/20/2006 7:35,12362,32886
11/20/2006 7:35,12363,32887
11/20/2006 7:35,12364,32898
11/20/2006 7:35,12363,32944
11/20/2006 7:35,12362,32946
11/20/2006 7:35,12363,32953
11/20/2006 7:35,12364,32958
11/20/2006 7:35,12365,32969
11/20/2006 7:35,12364,32970
11/20/2006 7:35,12363,32982
11/20/2006 7:35,12362,33000
11/20/2006 7:35,12363,33049
11/20/2006 7:35,12361,33050
11/20/2006 7:35,12360,33053
11/20/2006 7:35,12361,33065
11/20/2006 7:36,12360,33082
11/20/2006 7:36,12359,33105
11/20/2006 7:36,12360,33155
11/20/2006 7:36,12359,33161
11/20/2006 7:36,12358,33163
11/20/2006 7:36,12357,33170
11/20/2006 7:36,12358,33182
11/20/2006 7:36,12357,33190
11/20/2006 7:36,12358,33208
11/20/2006 7:36,12356,33209
11/20/2006 7:36,12357,33212
11/20/2006 7:36,12356,33313
11/20/2006 7:36,12357,33317
11/20/2006 7:36,12358,33320
11/20/2006 7:36,12359,33329
11/20/2006 7:37,12360,33343
11/20/2006 7:37,12359,33345
11/20/2006 7:37,12360,33365
11/20/2006 7:37,12359,33366
11/20/2006 7:37,12360,33375
11/20/2006 7:37,12361,33380
11/20/2006 7:37,12362,33431
11/20/2006 7:38,12363,33438
11/20/2006 7:38,12362,33467
11/20/2006 7:38,12363,33469
11/20/2006 7:38,12362,33530
11/20/2006 7:38,12363,33539
11/20/2006 7:38,12362,33558
11/20/2006 7:38,12363,33560
11/20/2006 7:38,12364,33584
11/20/2006 7:38,12365,33594
11/20/2006 7:38,12366,33601
11/20/2006 7:38,12365,33686
11/20/2006 7:38,12364,33693
11/20/2006 7:38,12365,33696
11/20/2006 7:38,12364,33701
11/20/2006 7:38,12365,33707
11/20/2006 7:39,12366,33713
11/20/2006 7:39,12367,33714
11/20/2006 7:39,12366,33736
11/20/2006 7:39,12365,33744
11/20/2006 7:39,12367,33745
11/20/2006 7:39,12368,33761
11/20/2006 7:39,12367,33763
11/20/2006 7:39,12368,33778
11/20/2006 7:39,12367,33783
11/20/2006 7:39,12368,33799
11/20/2006 7:39,12367,33800
11/20/2006 7:39,12369,33803
11/20/2006 7:39,12370,33842
11/20/2006 7:39,12369,33851
11/20/2006 7:39,12370,33858
11/20/2006 7:39,12369,33862
11/20/2006 7:39,12370,33872
11/20/2006 7:39,12369,33878
11/20/2006 7:39,12368,33885
11/20/2006 7:39,12367,33930
11/20/2006 7:39,12368,34469
11/20/2006 7:39,12367,34489
11/20/2006 7:39,12368,34495
11/20/2006 7:39,12367,34496
11/20/2006 7:39,12368,34497
11/20/2006 7:39,12367,34504
11/20/2006 7:39,12366,34519
11/20/2006 7:39,12368,34520
11/20/2006 7:39,12367,34521
11/20/2006 7:39,12366,34522
11/20/2006 7:39,12367,34524
11/20/2006 7:39,12366,34534
11/20/2006 7:39,12367,34538
11/20/2006 7:39,12368,34546
11/20/2006 7:39,12369,34550
11/20/2006 7:39,12370,34578
11/20/2006 7:39,12371,34602
11/20/2006 7:39,12370,34605
11/20/2006 7:39,12371,34609
11/20/2006 7:39,12370,34616
11/20/2006 7:39,12372,34627
11/20/2006 7:39,12371,34636
11/20/2006 7:39,12370,34644
11/20/2006 7:39,12371,34662
11/20/2006 7:39,12370,34785
11/20/2006 7:39,12371,34813
11/20/2006 7:39,12370,34814
11/20/2006 7:39,12371,34824
11/20/2006 7:39,12370,34825
11/20/2006 7:39,12371,34831
11/20/2006 7:39,12369,34832
11/20/2006 7:39,12370,34835
11/20/2006 7:40,12369,34861
11/20/2006 7:40,12368,34865
11/20/2006 7:40,12369,34877
11/20/2006 7:40,12368,34882
11/20/2006 7:40,12367,34884
11/20/2006 7:40,12368,34887
11/20/2006 7:40,12367,34890
11/20/2006 7:40,12369,34891
11/20/2006 7:40,12368,34907
11/20/2006 7:40,12369,34908
11/20/2006 7:40,12368,34909
11/20/2006 7:40,12369,34912
11/20/2006 7:40,12367,34913
11/20/2006 7:40,12366,34930
11/20/2006 7:40,12368,34933
11/20/2006 7:40,12369,34939
11/20/2006 7:40,12367,34942
11/20/2006 7:40,12369,34946
11/20/2006 7:40,12368,34952
11/20/2006 7:40,12367,34957
11/20/2006 7:40,12368,34958
11/20/2006 7:40,12367,34959
11/20/2006 7:40,12368,34961
11/20/2006 7:40,12367,34962
11/20/2006 7:40,12369,34963
11/20/2006 7:40,12368,34967
11/20/2006 7:40,12369,34968
11/20/2006 7:40,12370,34969
11/20/2006 7:40,12369,34970
11/20/2006 7:40,12370,35160
11/20/2006 7:40,12369,35166
11/20/2006 7:40,12371,35167
11/20/2006 7:40,12370,35181
11/20/2006 7:40,12369,35184
11/20/2006 7:40,12368,35205
11/20/2006 7:40,12367,35210
11/20/2006 7:40,12368,35212
11/20/2006 7:40,12367,35213
11/20/2006 7:40,12368,35222
11/20/2006 7:40,12367,35225
11/20/2006 7:40,12366,35263
11/20/2006 7:40,12365,35295
11/20/2006 7:40,12366,35296
11/20/2006 7:40,12365,35298
11/20/2006 7:40,12366,35302
11/20/2006 7:40,12365,35306
11/20/2006 7:40,12364,35317
11/20/2006 7:40,12365,35471
11/20/2006 7:40,12364,35472
11/20/2006 7:40,12365,35473
11/20/2006 7:40,12366,35516
11/20/2006 7:40,12365,35529
11/20/2006 7:41,12366,35541
11/20/2006 7:41,12365,35545
11/20/2006 7:41,12366,35566
11/20/2006 7:41,12365,35568
11/20/2006 7:41,12366,35608
11/20/2006 7:41,12365,35610
11/20/2006 7:41,12366,35614
11/20/2006 7:41,12365,35634
11/20/2006 7:41,12367,35636
11/20/2006 7:41,12366,35637
11/20/2006 7:41,12364,35639
11/20/2006 7:41,12365,35640
11/20/2006 7:41,12366,35660
11/20/2006 7:41,12365,35664
11/20/2006 7:41,12364,35669
11/20/2006 7:41,12365,35681
11/20/2006 7:42,12366,35844
11/20/2006 7:42,12367,35905
11/20/2006 7:42,12366,35909
11/20/2006 7:42,12365,35943
11/20/2006 7:42,12366,35944
11/20/2006 7:42,12365,35953
11/20/2006 7:42,12366,35970
11/20/2006 7:42,12365,35975
11/20/2006 7:42,12364,36017
11/20/2006 7:42,12365,36020
11/20/2006 7:43,12364,36027
11/20/2006 7:43,12363,36041
11/20/2006 7:43,12362,36051
11/20/2006 7:43,12361,36057
11/20/2006 7:43,12362,36059
11/20/2006 7:43,12361,36066
11/20/2006 7:43,12362,36077
11/20/2006 7:43,12360,36078
11/20/2006 7:43,12359,36300
11/20/2006 7:43,12360,36301
11/20/2006 7:43,12359,36318
11/20/2006 7:43,12360,36322
11/20/2006 7:43,12359,36333
11/20/2006 7:43,12360,36334
11/20/2006 7:43,12359,36345
11/20/2006 7:43,12358,36358
11/20/2006 7:43,12357,36362
11/20/2006 7:43,12359,36366
11/20/2006 7:43,12358,36371
11/20/2006 7:43,12357,36375
11/20/2006 7:43,12358,36376
11/20/2006 7:43,12357,36554
11/20/2006 7:43,12358,36556
11/20/2006 7:43,12357,36557
11/20/2006 7:43,12358,36558
11/20/2006 7:43,12359,36560
11/20/2006 7:43,12358,36566
11/20/2006 7:44,12359,36577
11/20/2006 7:44,12360,36628
11/20/2006 7:44,12359,36645
11/20/2006 7:44,12360,36647
11/20/2006 7:44,12359,36662
11/20/2006 7:44,12360,36664
11/20/2006 7:44,12359,36709
11/20/2006 7:44,12358,36725
11/20/2006 7:44,12357,36768
11/20/2006 7:44,12358,36769
11/20/2006 7:44,12357,36772
11/20/2006 7:44,12358,36777
11/20/2006 7:44,12357,36900
11/20/2006 7:44,12358,36904
11/20/2006 7:44,12357,36905
11/20/2006 7:44,12356,36926
11/20/2006 7:44,12357,36933
11/20/2006 7:44,12355,36935
11/20/2006 7:44,12356,36936
11/20/2006 7:45,12357,36938
11/20/2006 7:45,12356,36940
11/20/2006 7:45,12355,36954
11/20/2006 7:45,12356,36956
11/20/2006 7:45,12354,36961
11/20/2006 7:45,12353,37001
11/20/2006 7:45,12354,37010
11/20/2006 7:45,12353,37012
11/20/2006 7:45,12354,37014
11/20/2006 7:45,12353,37027
11/20/2006 7:45,12355,37028
11/20/2006 7:45,12356,37030
11/20/2006 7:45,12357,37035
11/20/2006 7:45,12358,37227
11/20/2006 7:45,12357,37228
11/20/2006 7:45,12358,37229
11/20/2006 7:45,12357,37231
11/20/2006 7:45,12358,37247
11/20/2006 7:45,12359,37288
11/20/2006 7:45,12358,37311
11/20/2006 7:45,12359,37312
11/20/2006 7:45,12358,37330
11/20/2006 7:45,12357,37331
11/20/2006 7:45,12356,37352
11/20/2006 7:45,12355,37361
11/20/2006 7:45,12357,37362
11/20/2006 7:45,12356,37365
11/20/2006 7:45,12355,37386
11/20/2006 7:45,12356,37387
11/20/2006 7:45,12357,37391
11/20/2006 7:45,12355,37397
11/20/2006 7:45,12356,37497
11/20/2006 7:46,12355,37504
11/20/2006 7:46,12356,37514
11/20/2006 7:46,12357,37526
11/20/2006 7:46,12356,37588
11/20/2006 7:46,12357,37627
11/20/2006 7:46,12356,37629
11/20/2006 7:46,12355,37655
11/20/2006 7:46,12356,37659
11/20/2006 7:46,12355,37692
11/20/2006 7:46,12356,37701
11/20/2006 7:47,12355,37707
11/20/2006 7:47,12356,37712
11/20/2006 7:47,12355,37720
11/20/2006 7:47,12357,37721
11/20/2006 7:47,12358,37814
11/20/2006 7:47,12359,37828
11/20/2006 7:47,12358,37834
11/20/2006 7:47,12359,37836
11/20/2006 7:47,12358,37837
11/20/2006 7:47,12359,37838
11/20/2006 7:47,12358,37868
11/20/2006 7:48,12359,37890
11/20/2006 7:48,12358,37893
11/20/2006 7:48,12357,37896
11/20/2006 7:48,12359,37900
11/20/2006 7:48,12358,37904
11/20/2006 7:48,12359,37905
11/20/2006 7:48,12360,37922
11/20/2006 7:48,12361,37957
11/20/2006 7:48,12362,37979
11/20/2006 7:48,12363,37987
11/20/2006 7:48,12362,37989
11/20/2006 7:48,12363,37990
11/20/2006 7:48,12362,37991
11/20/2006 7:48,12361,37993
11/20/2006 7:48,12362,37998
11/20/2006 7:48,12361,38000
11/20/2006 7:48,12362,38016
11/20/2006 7:48,12361,38019
11/20/2006 7:48,12362,38020
11/20/2006 7:48,12360,38021
11/20/2006 7:48,12359,38117
11/20/2006 7:48,12358,38121
11/20/2006 7:48,12359,38122
11/20/2006 7:48,12361,38126
11/20/2006 7:48,12359,38144
11/20/2006 7:49,12360,38156
11/20/2006 7:49,12361,38175
11/20/2006 7:49,12360,38176
11/20/2006 7:49,12361,38181
11/20/2006 7:49,12360,38185
11/20/2006 7:49,12361,38186
11/20/2006 7:49,12362,38205
11/20/2006 7:49,12363,38225
11/20/2006 7:49,12362,38232
11/20/2006 7:49,12363,38252
11/20/2006 7:49,12362,38253
11/20/2006 7:49,12361,38262
11/20/2006 7:49,12359,38281
11/20/2006 7:49,12360,38303
11/20/2006 7:49,12363,38325
11/20/2006 7:49,12362,38340
11/20/2006 7:49,12361,38356
11/20/2006 7:49,12362,38366
11/20/2006 7:49,12361,38368
11/20/2006 7:49,12362,38372
11/20/2006 7:49,12363,38379
11/20/2006 7:49,12362,38514
11/20/2006 7:50,12361,38521
11/20/2006 7:50,12362,38522
11/20/2006 7:50,12361,38531
11/20/2006 7:50,12360,38548
11/20/2006 7:50,12359,38553
11/20/2006 7:50,12360,38554
11/20/2006 7:50,12359,38559
11/20/2006 7:50,12360,38592
11/20/2006 7:50,12361,38614
11/20/2006 7:50,12362,38641
11/20/2006 7:51,12361,38656
11/20/2006 7:51,12363,38658
11/20/2006 7:51,12362,38678
11/20/2006 7:51,12363,38679
11/20/2006 7:51,12362,38680
11/20/2006 7:51,12363,38696
11/20/2006 7:51,12364,38705
11/20/2006 7:51,12365,38710
11/20/2006 7:51,12364,38712
11/20/2006 7:51,12365,38720
11/20/2006 7:51,12364,38721
11/20/2006 7:51,12365,38722
11/20/2006 7:51,12364,38877
11/20/2006 7:51,12363,38883
11/20/2006 7:51,12362,38923
11/20/2006 7:51,12363,38934
11/20/2006 7:51,12362,38946
11/20/2006 7:51,12363,38948
11/20/2006 7:51,12362,39002
11/20/2006 7:52,12363,39003
11/20/2006 7:52,12364,39024
11/20/2006 7:52,12365,39092
11/20/2006 7:52,12366,39119
11/20/2006 7:52,12365,39139
11/20/2006 7:52,12366,39141
11/20/2006 7:52,12367,39151
11/20/2006 7:52,12366,39153
11/20/2006 7:52,12367,39176
11/20/2006 7:52,12366,39177
11/20/2006 7:52,12367,39183
11/20/2006 7:52,12366,39185
11/20/2006 7:52,12367,39189
11/20/2006 7:52,12366,39191
11/20/2006 7:52,12365,39264
11/20/2006 7:52,12364,39269
11/20/2006 7:53,12365,39276
11/20/2006 7:53,12364,39307
11/20/2006 7:53,12365,39308
11/20/2006 7:53,12364,39327
11/20/2006 7:53,12363,39365
11/20/2006 7:53,12364,39366
11/20/2006 7:53,12363,39367
11/20/2006 7:53,12364,39369
11/20/2006 7:53,12365,39384
11/20/2006 7:53,12366,39398
11/20/2006 7:53,12365,39416
11/20/2006 7:53,12364,39418
